Id,Name,Type,Price,Metacritic,Recommendations,Year,Playtime,AchievCount,AchievDone,Icon,Logo
242820,140,game,499,80,1471,2013,513,8,5,b4c2f57912256aef7cf649c42b768b8f162a78c2,1f08bea3bc30abc955bb3cb95a8f8d1a4659f4cb
242920,Banished,game,1899,,22994,2014,38,36,0,1c499bc7d659ddde65a1cd3f2cd7b6122211b4b1,2a62342148979d18e2b50ab8c5eebcfe6c99295c
233250,Planetary Annihilation,,,,,,0,19,0,cc7e967f96e5fb35cf45c742f2c73b2d4f348bd0,c9fcec848203470a2ff487fdb42e0fc9f6500e8d
241600,Rogue Legacy,game,1299,85,12074,2013,0,29,0,15272c0c114b2c715e1baf0cca44319deae74731,c591f688add1e008d5d92e82b9d9fa2332e20491
231430,Company of Heroes 2,game,1999,80,25262,2013,0,452,0,5e7e1866fb4f33a17393b0441cd1c750dbd91c5f,1be017e709b9b0638e82b399cc97de4667f44a1e
244710,Shelter 1,game,999,69,2177,2013,238,0,0,d1bb9fc9b2898b3586d30f69aededad342eb962a,e880e8dbe34e4cd10287be52906de8c63a4e6ee2
244850,Space Engineers,game,2299,,49160,2013,0,18,0,0878b7de9fb16056144e8c6dd93f06a0d3f0e36a,115f18763462ece5478d6096b22fd2f1faca0788
244870,Electronic Super Joy,game,599,,2496,2013,968,37,6,4f535c0b1572461c9c79c9e8ed71582427210671,59214c7b90af82ca24e5eca402101e111fb7009a
244890,Velocity®Ultra,game,799,,,2013,0,31,0,eedcef9361043a5a88c7c31cac252e6d3668ab14,6ec00096021db8b5f67699df73901a99eca80222
12100,Grand Theft Auto III,game,999,93,3794,2011,0,0,0,646c4b3bc16b6726e190b7a29717c4b71f9abc7d,0e73825e3abd7bfe43b55a49bbcb862aee7c2e71
12110,Grand Theft Auto: Vice City,game,999,94,7585,2011,0,0,0,5f7423da14152cfbe201103ceba3112988624a98,6ba37ecba052f89c72272dd28b2daa89087a7eb3
12120,Grand Theft Auto: San Andreas,game,999,93,22450,2011,0,0,0,895e9391da2b8155989022d9dd95b12e09766375,32e2d1d2054295603724f30c81c3cf46dc6392c0
12210,Grand Theft Auto IV,game,1999,90,41369,2008,0,0,0,a3cf6a64c73f991898a9e34681d0db8226eaa191,47fb2a3e0763be24e49662591d6e076c58b2178d
12220,Grand Theft Auto: Episodes from Liberty City,game,1499,,6462,2010,0,0,0,603a444d9092d007f2d9640d12ebba62b1efc377,40d1512d5922313878298c3731ffc066091a113a
12230,Grand Theft Auto III,,,,,,0,0,0,,0e73825e3abd7bfe43b55a49bbcb862aee7c2e71
12240,Grand Theft Auto: Vice City,,,,,,0,0,0,,6ba37ecba052f89c72272dd28b2daa89087a7eb3
12250,Grand Theft Auto: San Andreas,,,,,,0,0,0,,32e2d1d2054295603724f30c81c3cf46dc6392c0
237110,Mortal Kombat Komplete Edition,game,1999,,9102,,0,50,0,3b9c627b90f42cf650d5848e2fdd779fa4e6eb19,307dc1eacffd54e5a7a02b663cec1c5105059811
201420,Toki Tori 2+,game,1499,,476,2013,0,38,0,dd1a4ef8d8f2dfbb49e33526c9679b70eb4018c8,e8ed55e30253308dce96561ddec29b237037934c
237530,Toki Tori 2+ Level Editor,,,,,,0,0,0,dd1a4ef8d8f2dfbb49e33526c9679b70eb4018c8,
207140,SpeedRunners,game,1499,84,12921,2016,125,29,9,65cfa21149c415430fe36d83c23e079e6db476cc,9cea1681e07aa5578508b27ca9e6ceca42dc792e
368730,No Time To Explain Remastered,game,1499,,951,2015,67,9,0,4cea102f506d192056197b347544bfe77489e847,ee4a606dba7848e97d5bf4fe1e4b0ff8e67a889f
246960,Giana Sisters: Twisted Dreams - Rise of the Owlverlord,game,499,84,257,2013,0,17,0,e5e2eb776c6c031bc60b8207572170ba886ae111,e362c18646138713969102339e33dded7b474d0e
247020,Cook, Serve, Delicious!,game,999,,2849,2013,0,52,0,147c902c85b3e96d834932f692122bb228bf8233,de4baa7c9a46021dee1326254687f4d936b16b8b
214770,Guacamelee! Gold Edition,game,1299,88,2505,2013,897,60,31,2542d8e59fa2a5ceb5b16f6fa052d6aa6cda7c69,461f1e9e34cf80edf3581d78c5d24e20501eeaf2
225080,Brothers - A Tale of Two Sons,game,1499,90,27413,2013,516,12,12,9d6e8bcae597582734b382d8da93e5fa7b1c640b,12f5c3aaa2b1d69d0786e1d09e0b77e2da6f8980
244070,Sid Meier's Ace Patrol,game,499,,234,2013,161,52,5,b76a0c841711b4d63edfb8319da34475cc48bc3f,a163aed68bad7ea939a250890650e101e6482e31
239030,Papers, Please,game,899,85,21745,2013,1977,13,13,102e22fc7e0689cb5a9d8cfdd5a6725d571d1a0f,eb4c045f73f9a4b1bac708e70fb12f12cd53010f
242550,Rayman Legends,game,1999,89,2681,2013,0,0,0,3525d947218233e1c2fbcc85faec66fcc1847ab3,b163657cc450f59ce5ba002b8cd961f54fbde6ba
243780,PixelJunk™ Monsters Ultimate,game,899,72,290,2013,37,52,0,d159aa7aea3703f90ce9c3c20b758aff0834574d,4aa30ccaf8c96eceaf4f83fb3e45722e51b55aa9
221680,Rocksmith® 2014 Edition - Remastered,game,2999,,4149,2016,177,47,2,26c3d3ad45c9386e909613e5d115e73955501844,f7d201a1638d020101fade6d8d51cf09c33b3b1c
237630,DuckTales Remastered,game,1399,66,2868,2013,0,20,0,65047061a0122f4a97f7e1aad43375e9d6374e66,690e3fa20c78d99ccacfdefdf2e7f1b26a5a7f91
860950,Mark of the Ninja: Remastered,game,1679,,358,2018,0,38,0,15cafd79313f15077051ef753a66e50fd2c41596,0591533c925afaf79a085c166e7bd685f8bb32ee
248610,Door Kickers,game,1899,83,4632,2014,106,43,0,032d0add3be1edb5960c0d0e7518d16bd4971b7a,33117ce07892212a1e3dad22b559950c6870a12e
248820,Risk of Rain,game,999,77,15962,2013,0,15,0,27c63bdc153de52355c8e6983baa4bc0aedc3699,62869ec060e6dfdd3ca53e23c85e30a16de9c291
239350,Spelunky,game,1499,90,7887,2013,0,20,0,f11cc6800f5139e79643331be28c348cd7ccbba2,1a3ce75a075da21471d4d376681b6a8dd2c4a8bd
232430,Gone Home,game,1249,86,10900,2013,273,10,0,b2328725f61ca5bd5e0286f26e6c61185d1f27f5,8d86da75f094220994bdcd5f842469af36cacd8f
235600,Tom Clancy's Splinter Cell Blacklist,game,1999,,9886,2013,0,0,0,79624b568725b40abafdbbbabbcbc425fca3e6f9,4f8c6c8ece7e758498b48ff504d6bd60809ca7f1
209000,Batman™: Arkham Origins,game,1999,74,13052,2013,0,60,0,76dac70a2206de1a80da4950da43e1b05ea302a8,21a0c80630abe3a9dceddcbc224ed6b5b763c5b9
239820,Game Dev Tycoon,game,999,68,24210,2013,0,35,0,f63ee73113b0880922a84e8d6af0d222fef91c40,9e60329a8cef940323063c8b744ed4d8bc01638c
239200,Amnesia: A Machine for Pigs,game,1999,72,4144,2013,0,7,0,3bf781ae80c6eeb8827819fb2ed92aa2353d3007,5df7be324aa92b538c4ef24cbdec85dbbcf950fc
250500,Super Amazing Wagon Adventure,game,249,,1486,2013,67,0,0,da17cc7d9e53f45760e22fc953f1e30dcbd3f8c8,93d17f69e2886d95061fb8f13f659831c5866547
250760,Shovel Knight: Treasure Trove,game,2299,85,7569,2014,0,85,0,d57454bbca8e2773cb5ff5edcc7e6764be8180a3,e4ce65c2c062f119e70dde3ebf97d84c4a9989ce
250900,The Binding of Isaac: Rebirth,game,1499,,58345,2014,0,403,0,16d46c8630499bfc54d20745ac90786a302cd643,c7a76988c53e7f3a3aa1cf224aaf4dbd067ebbf9
251370,Escape Goat,game,499,,334,2013,313,16,5,cc11ab1317bd34cd4a9f3a1025c69f898b7dcc80,8b989cdbeed79d7113484bf6a9a5f4eff19d9dec
252410,SteamWorld Dig,game,899,76,2699,2013,0,24,0,7757c90bbf65e312ea4871106250077e78007bc6,99e9e265feb90662e9d8cacc6c8e285e8fc00d2d
252490,Rust,game,3199,69,186176,2018,0,48,0,820be4782639f9c4b64fa3ca7e6c26a95ae4fd1c,d83228eaef6c95c244976b6dc6ab357e6c7f0911
700580,Rust - Staging Branch,,,,,,0,6,0,820be4782639f9c4b64fa3ca7e6c26a95ae4fd1c,d83228eaef6c95c244976b6dc6ab357e6c7f0911
252670,Nihilumbra,game,699,75,1914,2013,0,24,0,36bb7d52da07a2d2330391a8feea523cc2f85f2e,437f8a33effb403cec3f83eac936b0fe47359deb
252710,The Last Express Gold Edition,game,699,82,182,2013,0,15,0,b79d5312c9f300fc338758ec30bf06d78f5f87e8,bee2031733027e6877777175d34d34aa9db2c7b8
253110,The Cat Lady,game,899,81,2381,2013,167,25,2,daf00535c97cc44a2d40286e45393b24097e0b12,62b785bc0c887b5fcea12e1c7f78811a994e1cef
253750,Ikaruga,game,899,84,1280,2014,0,25,0,cfa6cdfa6d0be1f019091d8ebe7942f44bf9ebda,2b0fbd2f0c98d9ed0be6189e779d3c2010067c4d
208610,Skullgirls ∞Endless Beta∞,,,,,,0,0,0,7bf859db736b8825045b0cc79acc4bb7be8cd7b9,33974b81779c888b3b4d9c4b91d86ef0907b11f3
245170,Skullgirls,game,999,83,9382,2013,0,16,0,7bf859db736b8825045b0cc79acc4bb7be8cd7b9,ca3f7bd4fbb3cf73855ebce91b6dafc2104d651b
236450,PAC-MAN Championship Edition DX+,game,999,,3147,2013,96,12,6,e5769d28986cf02b7e8cd21a7f505fca28444779,099c05a258bbdb9c6ddf327c14fee4a13d0d86df
254960,Silent Storm,game,999,83,535,2013,0,0,0,556113aa434c5e42eaff520d97dd93a15fdaf3cd,e5bab4bd2f1922397669a9a6b42fba09a2d67cee
254980,Silent Storm Sentinels,,,,,,0,0,0,e8bf8050993773519298320894ff8f1620f3868f,9fe1f9ae448fc03547cf8bd2b7372de451911d79
255220,GRID Autosport,game,3999,78,3724,2014,6,60,0,e43efe73a4b718bd90132cf519ebdbd329d24ea4,c8ef54ffd81bf8d34b658bad3009ffbf91197093
255340,Escape Goat 2,game,999,76,153,2014,0,16,0,dca12ca5d3ba994372598a276fda66eaa4007843,f2930ca94fccea7c902472c4f1600083d8db8af2
255870,PixelJunk™ Shooter,game,899,73,177,2013,19,15,0,11a48769c54d8aa095a761a05ccc37117cb50514,084de6bac1d334320de1c535400370c97d43a4dd
220260,Farming Simulator 2013,game,1499,,3051,2013,0,16,0,79a6827ff70f6e6ccfb7878e548011b6805c0143,46124389db3adaf87a62b27e94aaab6a4b998af8
22120,Penumbra: Black Plague,game,999,78,1274,2009,0,0,0,ec88493c14d9e8b7f90bcc4c12841931dcf53611,0412f1d1a62e67c1c1f1ba9f14bed1db2f232a4e
22140,Penumbra: Requiem,game,,67,374,,0,0,0,4486da532532f78450e38679d439a62b0c01f174,2589e1cc6b9e98581c3173e05ca105df7cc3ea88
22180,Penumbra: Overture,game,999,73,1494,2009,0,0,0,2db20eef4e5768a82d2cba3b62ec0e10bafc0c94,16ebed8c557f592b5d3bd4f8c2b52ba9b4afe578
233130,Shadow Warrior,game,3499,73,11459,2013,0,92,0,5d7c205ce18f17a99c95ff81499c2f496e0570f2,30d29d6ec47f0b586349106f8265e69ee091ce95
255520,Viscera Cleanup Detail: Shadow Warrior,game,,,1468,2013,63,2,0,56c3840d52a0da4f397d9991d368c75ed53d99fa,09a86e49413f57dc99f2e7f54b029868ffb5cbc8
235980,Tetrobot and Co.,game,899,72,183,2013,0,30,0,caaeccda0ef1675e1ba851bb2bbf442eccbdc360,b897da73713d37ef6c80797cdfa4c2f3b2638b41
245390,I Have No Mouth, and I Must Scream,game,599,,714,2013,0,0,0,9b6679ba690284576d98e257f792978404f6f518,870cb6d9a91874f05a93e58aeff147ad6e3bdcec
238010,Deus Ex: Human Revolution - Director's Cut,game,1999,91,10782,2013,0,59,0,6c7ccd62c124ae63820e06ed9b24d4559c5b0b1f,4bcb3e48bcb2ebb52403b1fc3f43dbd43607ba2e
259530,Savant - Ascent,game,199,,2040,2013,1163,14,13,79cc46423da339fa03d9f8ac65b26d1a78e24955,213e390c78ab0e26c5be8b7e91be546b5f4e0b13
94400,Nidhogg,game,999,81,4392,2014,333,12,6,7c48625fa63e0afd2595ba1f719758ed3d89fb03,ee9b887a867847c0a584c3698609c81c537c6ce0
221910,The Stanley Parable,game,1199,88,29157,2013,2928,10,10,d4958966dbc02d7a282c52552f71ce6910957b63,80de64fedc906c4d81123e7ddc1d61d39183ab2d
260230,Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,game,1499,,13091,2014,490,0,0,903f95e08ebcd45dfb78deb171b2f12909892be2,f3269280b3379f701de6d308b6d3fb3868079741
244090,Sid Meier's Ace Patrol: Pacific Skies,game,499,,132,2013,109,50,3,b5f557ed1b1258c0444dbedf6ad1caa9e52fd954,2b4059f841ef76705ba9cdcb0fd556c17c90e3fe
236470,PAC-MAN MUSEUM,game,1999,,165,2014,156,12,2,4b1897924b67aa33a04052cf2436fe817250ef67,28e3d718c95e6d0205cd1c835120a44d0518fedf
261030,The Walking Dead: Season Two,game,1499,,17694,2013,704,40,40,8dd081faf73fb7ff57151a1498b7025e8fc85dc4,fcfbf375cb9249601eca22c1847447b92e15d82d
261180,Lethal League,game,1199,82,2706,2014,140,23,3,9d667a8b47f936f99a96328c7835fcb3264511c7,1d15bb3e7ebf3c8ba369309c34b577bb852f4702
219830,King Arthur's Gold,game,999,81,2541,2013,0,64,0,be02fc5638b8b5b7935452849e8e88ea173e061d,15cb57dfcafe3da2e6d9c5c1fc52fb719ab87b82
249130,LEGO® MARVEL Super Heroes,game,1999,78,6235,2013,0,45,0,8462ed9e1004624c7109233eafd7098211da9f86,8b012ffdf2cb13e6f71cdf3606ce053c888ff3b5
261880,Corporate Lifestyle Simulator,game,399,,298,2014,169,0,0,bbc86454cc76b199c0ce98b3c81c1e6fce54515e,82c82bf874f3dc3ca2408d257adf4a9a7df8b7a9
221380,Age of Empires II: HD Edition,game,1999,68,40902,2013,7452,294,65,109c74df17f9b67ea47d8f01e3d1ec25278b9f73,37e9da3f1174891fe38f8fb0206acda8b6bfc729
16700,Stronghold Crusader Extreme HD,advertising,,,,2008,0,0,0,b6d157c98d12921c4a3a13182174aa0bff22d810,b95469f2d56b6825e867dda281a1e5b5779f4644
40970,Stronghold Crusader HD,game,799,78,3276,2013,0,0,0,e8ab759836e51dde895aeeb53bdb35959dae00d0,209b203f33be8f793aa7288ec7e22f93a9a2dd90
40950,Stronghold HD,game,399,81,2404,2013,0,0,0,d926a3fecaa591d1b64e823ba74d990ca3d94543,af85576895125cedeb8a37c15ae7abb556c509ca
264200,One Finger Death Punch,game,499,,10706,2014,1535,152,100,2db66d5c9c2b4fe60afea1d3d331f6fa7d6d5591,0f79653b6880243d6262ecdddb536e8d5a3d8d38
2500,Shadowgrounds,game,499,74,906,2006,0,0,0,76d859ecb19f27dfa273a7934950b8f99fbd7daa,fcfe37ec2441bd95f1cd1bb5c527487f0690f9cf
242700,Injustice: Gods Among Us Ultimate Edition,game,1999,,6919,2013,0,50,0,4ea9f28360ca77b2ced5c8ac5545fcfc6ea8ef15,405bc57977d5e6fb112765e63fffcb110dbcd751
266010,LYNE,game,299,,6120,2014,2245,33,33,8f9809fa07b3cc3da1dd70f3118aae6e1f241087,c2e5b693de7cd46328aa8dd24add10b4f425e7f1
266130,Breach & Clear,game,1499,,1565,2014,0,64,0,26dc1c75df69df7e3d1d6cd1d86b2b7238c187ac,d32361035e143a77f30581c5fc9417ab4ec89035
266840,Age of Mythology: Extended Edition,game,2799,66,8291,2014,857,70,2,43e500d938e87b623c11a02d7b80f7e9018fbbd7,4b7d2e9491ecf24ebf34973d80ae1a0aa066edd5
267530,The LEGO® Movie - Videogame,game,1999,,1353,2014,0,48,0,74b77a8e64398e29d6d53bd10a07975f73bf1b70,4a57c3cd0e5b4c9a3c6fef681bc80a2486bec780
269050,Year Walk,,,,,,254,10,10,97679f242d831f80b01de3d61fb271fcb238f544,3e6eaa87211994913421f2e51d7ce3616ecf14c7
269490,Bardbarian,game,799,,692,2014,0,22,0,6b0ae27accb8129ddc1b30fab250cc12ba756b52,2a1b18274d1eb251b87b29cbed12c69ad9559ed6
4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,game,1599,82,7918,2007,1,0,0,c57f5fdde74464aed0a09c2e5dd41f8973cbee8d,a4f810cb3cbfa8562493e6d9b4fa0afb9706aeb7
20510,S.T.A.L.K.E.R.: Clear Sky,game,999,75,4403,2008,0,0,0,82713e11a93dcbdbb0e1158b2e289720000bed3c,1450b83aacc40e5a206e0c39d17b0110e376ddb8
41700,S.T.A.L.K.E.R.: Call of Pripyat,game,1999,80,7539,2010,0,0,0,60b32d190ebcaac8d2b2aaf16db2b07015616eb2,93b0cfaad1110993eff5f2017d37511c3e5258a5
270850,Car Mechanic Simulator 2014,game,599,,3073,2014,371,0,0,5d8351198ebb61327c0f6d9c11880e0906d6ebe1,fb904b321b75c5b3aa9e68d0b6b68e5e5ec7e1eb
550,Left 4 Dead 2,game,819,89,138865,2009,0,70,0,7d5a243f9500d2f8467312822f8af2a2928777ed,205863cc21e751a576d6fff851984b3170684142
7670,BioShock,game,,96,15226,2007,1329,0,0,9a7c9f640a76e6a32592277dbbc36a0f6da05372,4c2a7f97e6556a95319eb346aed7beff9fe0535c
8850,BioShock 2,game,,88,6852,2010,1258,68,35,f5eda925c0e57373aaea4cae17b6f175115a8d54,fde6fa1b15e4eb409c9d592197024571fded77e7
8870,BioShock Infinite,game,2999,94,55356,2013,1487,80,35,4ebaf5f9ee74f50152f7ff361debef7553fa0e4e,870bb889e192cf8d31876ed04d329a5d51c6fc2c
409710,BioShock Remastered,game,1999,80,9002,2016,0,65,0,eb72262cd3ccc3219dd76392be3b60a4b6cbfd38,cb7318b68128f6aa90c9e4e2d14544281ac22da0
409720,BioShock 2 Remastered,game,1999,,3565,2016,0,53,0,97527a02b36f8ac4aba21005c2d953cc908a08e1,34c3f591cf4cb28711d7f33f73dee0f09cdb94a4
272040,KAMI,game,399,,559,2014,426,0,0,e4d575b083cc8f210288660a21a24e53294646e9,342f6f9b4384834608df6d61839bc6c0606283ca
237990,The Banner Saga,game,2499,80,8722,2014,685,39,27,e64d55d8d84214d216a51ee25de58299c5d16f59,337592064585a148a69e685df93680d957d4928a
272270,Torment: Tides of Numenera,game,4499,81,1204,2017,0,52,0,9a67077bead625ee52701abaa1c54cc98d2015b5,3e615bb933660280a43929976dac32e11a965716
274170,Hotline Miami 2: Wrong Number,game,1499,,18739,2015,0,29,0,3fc78b615529f78cc24cea247c7b2ee50c551bbd,5fe421c02a39b9ae847c32c62c3c62d84f1b575d
274190,Broforce,game,1399,83,23869,2015,882,17,10,aade0d272c8df1e1ea7e47d4baea36cb80e8b33d,c6728f33769caf6ea6b2a4421579d91fe3029eca
275180,Costume Quest 2,game,1499,68,400,2014,599,18,9,6d745d162bf282b475850a8eed6602cfb9ae33ad,424c83b6825582c439696a47718cfb0dd8defcec
275390,Guacamelee! Super Turbo Championship Edition,game,1399,80,1193,2014,753,30,20,933dbbe576dca66cc46757e58871b2ae597a16bf,308ffe62dde83000f2ded073dae8feee16b187fa
278360,A Story About My Uncle,game,1299,73,9177,2014,0,15,0,feb33a53334222c82aaf0545e00913bd92bcd3d9,c09b785aaf65100b28703e661223230db6e3232d
48700,Mount & Blade: Warband,game,1999,78,54039,2010,0,80,0,0773e90a6991a5427df4ee516687d832d92b050e,09b24ebdad4b8c24851ad1714e49e47a40ed25d2
282070,This War of Mine,game,1899,83,38822,2014,73,42,4,38ad6fd10e2b89ab24e8013584ece7961bebe086,4d2ecaa400d7937fdfae6642b73ad5695c393bf7
282140,SOMA,game,2799,84,12922,2015,0,10,0,018a23ae2cd618b302731b91fcef5954c22d615c,ae099d49d4353982e81043704ef239d1074cc67d
282760,Circuits,game,499,,1598,2014,9,15,0,4f5d542a05347b80734ef12981af9005809c2ee3,7a108f4a205f48460723966b9ac482206a05cb21
285160,LEGO® The Hobbit™,game,1999,,2154,2014,0,39,0,b36006499181631396618d8c32dad8c13c6263ae,4e0add73085939dff818bdc506437560feacfd91
285310,RollerCoaster Tycoon: Deluxe,game,599,,2761,2014,0,0,0,5b6883725dc44e6547708ca7cae1d2ded82d1dff,e9204cd04a88800eab0e1c554b0d9051169da307
285800,Braveland,game,499,,746,2014,0,21,0,1a951bc30680a965a9cad9f689b0d1ff6a0c3f70,260c872058698b273fac798486d1d33d080d0b9f
286160,Tabletop Simulator,game,1999,,7398,2015,136,27,2,19f5b90e3c7084758f885ded843631b13929fa26,4cd5c6a6580ae6e85026ac670f9fa1a0b45372c3
226100,Nom Nom Galaxy,game,999,68,482,2015,0,32,0,dc080346c53be71f16bb8197aa996e6322ab63c8,a7bdbb7f7df7faa627fd34713fb20314181a3bcb
214550,Eets Munchies,game,699,,,2014,155,14,5,17b2e8425efc9d35b2ed559f43dd820272d58d66,d9c64980c302b2f4d7d62228041bef3e315a644d
287450,Rise of Nations: Extended Edition,game,1999,89,4322,2014,260,38,2,0e142a02add319e32447f957a30fd1d360e62d3e,2fde83563239a51e056de7de29b598e712e2a907
287980,Mini Metro,game,999,77,4797,2015,0,45,0,1b389229474bb7112d0f0b8189b1cbe4ff8f14b5,1e425e3b7030e1047843f09540701564842c4640
288160,The Room,game,499,73,8848,2014,324,5,5,2e4f032d5c7835353ad8478072a1fae12e8d65c6,dbba8735b55581dfd361e856103d9c0e6b434fd8
288290,Super Game Jam,video,999,,,2014,0,0,0,369fc9270b602332e471f96cf91c4d9a2f1b1854,8d5af97db1ac944c66a6a2aed23598cf1bd09b01
290260,Sokobond,game,999,82,186,2014,183,7,4,5fbb1fb7f73a33693bd3347de1d7180cfadbfd63,3eb9e48361918536e7ded54370e62ee614ca2fce
290770,The Fall,game,999,76,2328,2014,11,17,0,ba47c2f507c83a267c2182805d747120e8117050,3842fbcad476bfc442df26181feebe428676af24
251430,The Inner World,game,1399,72,257,2013,0,23,0,1d80cce2b884a54f983700b4e1b4e98fc4b8cf0f,947dec2942d74ec42deaec8a343adb98c97c8a57
261510,Tesla Effect,game,1999,68,450,2014,0,0,0,01c27042b10508655cece44c20e6cd73ea35e440,53d94354e7aee47eac3169b53cfe326b62f25144
293460,I Shall Remain,game,999,,,2015,23,104,1,70c2999e8c641da7ec70fadb691f0ce8fceb9975,c7d1f0aec6713c224484da629a45ed9f375e33d8
201810,Wolfenstein: The New Order,game,1999,81,19611,2014,66,50,2,965b8943ad172d8cf0c74e86068b4aa670aba92c,e945e10daf94f6fe80d629a1c3381125df27f4cb
295690,PARTICLE MACE,game,999,,1053,2015,1130,21,5,4fc1dd992d43ee4f25b24bc5aba36c7778864351,304fb0ac2de1930367d3193725a732c8865027c4
245620,Tropico 5,game,1999,75,6646,2014,125,70,0,2eeb96375072ce1d25254514f299181956f1513e,d121d7d94f29984cae3f322b2925cee5b05f5ca2
246070,Hack 'n' Slash,game,1299,73,432,2014,151,0,0,57587c74e58cfff46972f0cd3867ff7ad4f3a30c,47a902e7589ee213d82159a22cddb2cb8428aa5a
41050,Serious Sam Classic: The First Encounter,game,,87,1115,2010,0,0,0,cea6023e6838f6fa46fbc5ca52ab6f86eda5d299,5919f9eeab2d3a86010700f8717314c5000eaa9f
41060,Serious Sam Classic: The Second Encounter,game,,85,614,2010,0,0,0,3a91909b8335bcbff762d1f960b6960551e7e57e,7016206c23edc10a5c21e8bf5eee62a1b6363d33
227780,Serious Sam Classics: Revolution,game,899,,1166,2014,0,39,0,7410c5c0200d756c27cb379a87bf357f78a0e08a,358f8278a9f26eca0e63a39a64956c7f7df8c905
296470,Mount Your Friends,game,499,,4330,2014,205,8,0,c149e3b23f5ee0b6b9706e0dad7c92d329b83b04,a6b7346ec0879c33d1962cd3d913efa3e2435b6c
296870,Dreaming Sarah,game,599,,1303,2015,321,22,22,6089134d8451b96c30185dfce7d166688d5dded9,4cdfbc8074d883d9ba6131708b6d2d367bc314cc
297110,Cosmic DJ,game,299,,754,2014,72,0,0,50c39c19b9df505b389bfb9db22610716b74c66c,3565adf21e549aeca908ab6f5e2101ea271c565f
298030,Total Annihilation,game,499,86,1144,2015,0,0,0,4e53e7beca62a63874d2c0420f52eeb70f74f741,040a094e74cb0d0d946ba53aafb41721514b3d98
